order_id;order_date;customer_id;customer_age;customer_segment;region;product_id;category;price;quantity;discount_pct;payment_method;channel;shipping_cost;subtotal;cost;profit;is_returned;marketing_channel;campaign_id;promo_flag
O103899;15/04/2023;C00029;26;Bronze;West;P0019;Electronics;116.33;1;0;Debit Card;Online;3.72;116.33;76.42;36.19;False;Organic;;False
O107399;24/07/2024;C01414;34;Bronze;Central;P0091;Sports;164.99;1;0;Credit Card;Online;5.33;-164.99;-90.19;-80.13;True;Paid Search;;False
O110242;26/10/2024;C00115;30;Silver;East;P0143;Electronics;91.42;1;0.02;Credit Card;Online;4.12;89.59;58.71;26.76;False;Organic;;False
O108175;17/11/2023;C01117;46;Silver;North;P0070;Toys;128.48;1;0;Credit Card;Online;4.02;128.48;74.81;49.65;False;Social;;False
O100849;24/09/2024;C02030;31;Gold;East;P0063;Sports;112.92;2;0.02;PayPal;Online;3.55;221.32;152.52;65.25;False;Organic;;False
O100523;04/08/2023;C02128;24;Bronze;North;P0035;Clothing;94.09;1;0;Credit Card;Mobile App;6.33;94.09;62.03;25.73;False;Social;;False
O107616;15/02/2023;C02559;49;Bronze;South;P0150;Sports;178.9;2;0;Gift Card;Online;3.72;357.8;231.42;122.66;False;Organic;;False
O107237;13/05/2023;C01140;27;Silver;Central;P0041;Clothing;92.79;1;0;Credit Card;Online;4.6;92.79;61.84;26.35;False;Organic;;False
O100042;10/12/2023;C00011;34;Bronze;Central;P0054;Toys;179.96;1;0;Credit Card;Online;6.02;179.96;106.48;67.46;False;Organic;;False
O100819;29/06/2023;C02291;34;Bronze;North;P0120;Beauty;203.9;1;0.01;Credit Card;Online;4.96;201.86;142.39;54.51;False;Organic;;False
O109121;01/04/2023;C01734;41;Silver;North;P0142;Electronics;202.31;1;0;Credit Card;Online;4.97;202.31;160.42;36.92;False;Affiliate;;False
O101740;06/03/2024;C02775;47;Silver;North;P0136;Beauty;213.21;1;0.05;PayPal;Online;3.92;202.55;160.28;38.35;False;Organic;;False
O105710;11/08/2023;C02662;49;Platinum;South;P0016;Beauty;147.83;1;0.09;Credit Card;Online;3.06;134.53;99.24;32.23;False;Organic;;False
O100749;21/03/2024;C02100;36;Bronze;East;P0186;Home;187.63;2;0;PayPal;Online;3.09;375.26;209.58;162.59;False;Paid Search;;False
O109839;17/07/2024;C00399;37;Silver;South;P0048;Electronics;188.25;2;0.02;Credit Card;Online;4.5;368.97;224.74;139.73;False;Organic;;False
O103876;09/01/2024;C00195;32;Bronze;West;P0195;Beauty;153.52;1;0.01;Credit Card;Mobile App;4.79;151.98;91.34;55.85;False;Organic;;False
O101170;06/05/2023;C02097;33;Silver;North;P0177;Sports;153.89;1;0;Credit Card;Mobile App;4.6;153.89;88.83;60.46;False;Paid Search;;False
O106354;26/11/2023;C01261;36;Bronze;East;P0177;Sports;149.79;1;0;Debit Card;Store;3.27;149.79;88.83;57.69;False;Email;;False
O108042;09/06/2023;C00386;18;Gold;West;P0192;Electronics;197.34;1;0.04;Gift Card;Mobile App;4.65;-189.45;-127.4;-66.7;True;Social;;False
O110828;24/11/2023;C02495;29;Gold;East;P0137;Clothing;24.16;1;0.14;Credit Card;Online;3.06;20.78;13.63;4.09;False;Organic;CAM_20231124;True
O107348;19/05/2024;C02005;37;Bronze;Central;P0051;Sports;187.05;1;0;Credit Card;Online;4.99;187.05;127.48;54.58;False;Social;;False
O104878;28/10/2024;C02339;26;Gold;West;P0083;Clothing;115.88;1;0.03;PayPal;Online;4.44;112.4;80.89;27.07;False;Paid Search;;False
O108822;04/11/2024;C01656;36;Bronze;West;P0071;Home;163.45;1;0;Debit Card;Mobile App;4.87;163.45;95.15;63.43;False;Paid Search;;False
O105120;21/10/2023;C02111;34;Bronze;East;P0009;Toys;148.56;1;0.01;Credit Card;Online;4.18;147.07;104.45;38.44;False;Email;;False
O111489;04/09/2023;C00318;20;Silver;South;P0047;Beauty;133.2;1;0.04;PayPal;Online;3.15;127.87;90.1;34.62;False;Organic;;False
O110172;30/08/2024;C02558;44;Gold;Central;P0059;Electronics;174.13;1;0.05;Credit Card;Mobile App;5.87;165.42;120.31;39.24;False;Paid Search;;False
O105387;26/11/2023;C02028;31;Silver;West;P0119;Toys;187.62;1;0;PayPal;Online;5.49;187.62;141.95;40.18;False;Organic;;False
O104560;30/03/2024;C02995;35;Bronze;East;P0065;Sports;206.32;1;0;Debit Card;Mobile App;3.32;206.32;122.79;80.21;False;Social;;False
O100213;26/02/2024;C02168;33;Bronze;South;P0156;Sports;110.16;2;0;PayPal;Online;3.93;220.32;186.64;29.75;False;Organic;;False
O111124;30/07/2024;C01358;38;Gold;South;P0147;Home;106.48;1;0.09;PayPal;Online;4.32;96.9;66.46;26.12;False;Social;;False
O100967;29/11/2023;C00481;28;Bronze;Central;P0173;Electronics;161.75;1;0;Credit Card;Store;3.98;161.75;86.32;71.45;False;Organic;;False
O103912;16/08/2024;C00149;43;Bronze;South;P0084;Home;133.14;1;0.01;PayPal;Online;6.47;131.81;75.37;49.97;False;Organic;;False
O107674;13/10/2024;C00603;32;Silver;East;P0177;Sports;159.8;1;0;Credit Card;Online;5.48;159.8;88.83;65.49;False;Paid Search;;False
O101077;01/03/2023;C01110;39;Bronze;South;P0167;Clothing;84.93;1;0;Debit Card;Mobile App;6.9;84.93;51.48;26.55;False;Organic;;False
O101969;17/12/2023;C02311;24;Bronze;Central;P0113;Electronics;155.92;2;0;Credit Card;Mobile App;8.65;311.84;239.64;63.55;False;Organic;;False
O104856;01/05/2024;C02508;53;Bronze;West;P0129;Sports;146.87;1;0.01;Credit Card;Mobile App;4.39;145.4;102.23;38.78;False;Organic;;False
O101553;27/05/2023;C00406;34;Bronze;East;P0190;Sports;95.66;2;0.01;PayPal;Mobile App;4.16;189.41;146.64;38.61;False;Email;;False
O102563;24/03/2024;C02208;18;Silver;Central;P0024;Electronics;94.08;2;0;Credit Card;Online;4.17;188.16;134.4;49.59;False;Organic;;False
O100640;24/10/2023;C01332;40;Bronze;South;P0117;Clothing;54.68;2;0;Credit Card;Store;9.29;109.36;62.14;37.93;False;Organic;;False
O111264;07/05/2023;C00653;31;Silver;East;P0056;Sports;175.35;2;0;PayPal;Mobile App;3.37;350.7;235.52;111.81;False;Organic;;False
O108985;11/05/2023;C02735;33;Silver;Central;P0133;Sports;115.08;1;0;Debit Card;Online;9.73;115.08;86.03;19.32;False;Organic;;False
O110976;13/10/2023;C01008;35;Silver;South;P0126;Home;252.9;1;0;PayPal;Online;3.99;252.9;182.38;66.53;False;Organic;;False
O102426;28/07/2023;C02154;42;Gold;South;P0009;Toys;128.57;2;0.06;Credit Card;Online;12.39;241.71;208.9;20.42;False;Email;;False
O109366;07/07/2024;C01312;22;Silver;West;P0120;Beauty;191.85;1;0;PayPal;Online;3.33;191.85;142.39;46.13;False;Organic;;False
O111221;14/07/2023;C00241;45;Bronze;North;P0186;Home;196.93;1;0.02;Debit Card;Mobile App;3.07;192.99;104.79;85.13;False;Email;;False
O101592;03/07/2024;C01397;30;Silver;North;P0020;Home;99.65;3;0;PayPal;Online;3.39;298.95;169.5;126.06;False;Paid Search;;False
O105252;10/03/2023;C01198;58;Gold;Central;P0182;Clothing;21.35;1;0.09;Gift Card;Online;3.76;19.43;16.29;-0.62;False;Email;;False
O108757;20/08/2023;C02950;31;Bronze;South;P0165;Clothing;96.88;1;0;Credit Card;Online;3.48;-96.88;-59.65;-40.71;True;Social;;False
O105012;20/01/2024;C02191;25;Bronze;Central;P0137;Clothing;24.41;1;0.01;PayPal;Online;6.08;24.17;13.63;4.46;False;Social;;False
O109363;19/12/2023;C00499;41;Bronze;North;P0108;Home;165.98;1;0.03;Debit Card;Mobile App;3.37;161;89.83;67.8;False;Social;;False
O100635;21/05/2023;C02522;51;Bronze;North;P0048;Electronics;207.62;1;0;PayPal;Mobile App;3.21;207.62;112.37;92.04;False;Paid Search;;False
O102408;04/03/2024;C01317;18;Bronze;South;P0176;Clothing;92.98;1;0;PayPal;Online;3.29;92.98;50.24;39.45;False;Organic;;False
O107692;15/03/2023;C00869;38;Bronze;South;P0123;Beauty;203.49;2;0.01;Debit Card;Online;4.21;402.91;262;136.7;False;Organic;;False
O107381;16/09/2024;C00068;18;Silver;North;P0031;Beauty;127.25;1;0.01;PayPal;Online;8.7;125.98;76.17;41.11;False;Paid Search;;False
O104186;25/05/2023;C02402;43;Bronze;North;P0178;Home;215.74;1;0.03;PayPal;Online;3.38;209.27;169.8;36.09;False;Email;;False
O107542;28/04/2023;C02858;43;Bronze;West;P0044;Clothing;43.71;1;0.02;Gift Card;Online;3.5;42.84;27.1;12.24;False;Organic;;False
O105227;11/01/2024;C02062;31;Silver;East;P0063;Sports;107.2;1;0;PayPal;Online;4.87;107.2;76.26;26.07;False;Paid Search;;False
O107375;07/05/2023;C02067;36;Bronze;South;P0134;Beauty;181.24;1;0;PayPal;Online;4.98;-181.24;-114.32;-71.9;True;Social;;False
O104630;18/09/2023;C02040;18;Bronze;North;P0042;Home;162.98;2;0;PayPal;Online;3.54;325.96;257;65.42;False;Email;;False
O100193;29/11/2023;C02605;44;Platinum;South;P0123;Beauty;210.4;1;0.09;PayPal;Mobile App;3.94;191.46;131;56.52;False;Organic;;False
O101212;06/09/2024;C00336;48;Silver;West;P0086;Clothing;32.11;2;0.01;Credit Card;Store;4.41;63.58;49.36;9.81;False;Social;;False
O111612;28/01/2023;C01228;31;Silver;East;P0073;Electronics;159.2;1;0.01;Debit Card;Online;6.97;157.61;117.31;33.33;False;Paid Search;;False
O104240;28/02/2023;C00815;27;Bronze;West;P0161;Toys;121.05;2;0;Credit Card;Online;3.53;242.1;130.94;107.63;False;Organic;;False
O102345;23/10/2024;C00924;37;Silver;North;P0112;Clothing;58.55;1;0;Credit Card;Online;3.67;58.55;33.97;20.91;False;Email;;False
O108032;23/12/2023;C01365;35;Bronze;South;P0028;Toys;178.6;1;0;Credit Card;Online;4.83;178.6;95.1;78.67;False;Social;;False
O105983;22/03/2024;C01590;19;Gold;North;P0055;Beauty;202.49;2;0.05;Credit Card;Mobile App;3.43;384.73;231.22;150.08;False;Organic;;False
O105455;09/06/2023;C01969;47;Bronze;East;P0170;Beauty;129.04;2;0;Credit Card;Online;4.19;258.08;143.64;110.25;False;Organic;;False
O109085;14/03/2024;C02676;40;Bronze;Central;P0086;Clothing;34.5;1;0;PayPal;Online;7.07;34.5;24.68;2.75;False;Organic;;False
O111207;24/07/2024;C02943;30;Platinum;North;P0086;Clothing;36.96;2;0.1;Debit Card;Store;3.11;66.53;49.36;14.06;False;Organic;;False
O108139;19/05/2024;C01859;32;Silver;Central;P0103;Sports;135.58;2;0;Gift Card;Online;3.44;271.16;223.32;44.4;False;Email;;False
O105446;25/01/2024;C02691;33;Bronze;South;P0029;Toys;131.47;1;0;Gift Card;Online;3.23;-131.47;-98.97;-35.73;True;Paid Search;;False
O110988;11/01/2023;C02334;21;Silver;South;P0118;Home;98.76;1;0;Credit Card;Mobile App;3.3;98.76;78.39;17.07;False;Paid Search;;False
O107013;15/03/2024;C00081;18;Gold;West;P0120;Beauty;177.96;1;0.07;PayPal;Online;3.02;165.5;142.39;20.09;False;Email;;False
O110843;09/10/2023;C02833;42;Bronze;South;P0059;Electronics;155.68;2;0;PayPal;Mobile App;3.86;311.36;240.62;66.88;False;Email;;False
O107897;07/10/2024;C01579;18;Gold;South;P0011;Toys;134.9;1;0.07;Credit Card;Online;4.15;125.46;92.5;28.81;False;Organic;;False
O103592;08/01/2023;C01018;25;Silver;South;P0116;Toys;170.97;1;0;PayPal;Mobile App;5.83;170.97;103.65;61.49;False;Email;;False
O104684;18/12/2023;C01569;46;Gold;Central;P0057;Electronics;129.38;2;0.07;Credit Card;Online;3.69;-240.65;-166.92;-77.42;True;Email;;False
O110846;17/07/2024;C01312;30;Gold;Central;P0020;Home;98.23;1;0.04;Gift Card;Mobile App;3.72;94.3;56.5;34.08;False;Social;;False
O110728;05/12/2023;C00710;37;Bronze;Central;P0195;Beauty;164.33;1;0.03;Credit Card;Online;6.97;159.4;91.34;61.09;False;Paid Search;;False
O106661;08/12/2023;C00383;26;Bronze;Central;P0174;Toys;171.02;1;0;Credit Card;Online;3.07;171.02;127.41;40.54;False;Social;;False
O103222;16/02/2024;C01039;40;Bronze;West;P0089;Toys;131.36;1;0;PayPal;Online;4.26;131.36;95.63;31.47;False;Email;;False
O103602;06/05/2023;C01161;33;Platinum;North;P0178;Home;221.08;1;0.1;Gift Card;Store;4.37;198.97;169.8;24.8;False;Organic;;False
O103650;22/06/2023;C01807;25;Bronze;East;P0065;Sports;195.64;1;0;Credit Card;Online;3.27;195.64;122.79;69.58;False;Social;;False
O104298;09/04/2024;C02710;22;Bronze;South;P0021;Home;203.91;1;0;Credit Card;Online;4.4;203.91;148.38;51.13;False;Paid Search;;False
O104515;26/06/2024;C01504;28;Bronze;East;P0019;Electronics;124.02;1;0;Gift Card;Online;4.66;124.02;76.42;42.94;False;Social;;False
O106586;17/08/2024;C02352;33;Bronze;West;P0024;Electronics;97.36;2;0.02;PayPal;Online;3.26;190.83;134.4;53.17;False;Social;;False
O100359;24/04/2023;C02510;33;Bronze;South;P0170;Beauty;124.35;1;0;Debit Card;Online;5.11;124.35;71.82;47.42;False;Email;;False
O109200;17/01/2023;C01597;33;Bronze;North;P0121;Beauty;194.13;2;0.01;Credit Card;Mobile App;3.81;384.38;273.9;106.67;False;Organic;;False
O101087;28/08/2023;C01622;29;Gold;North;P0198;Clothing;58.63;1;0.05;Debit Card;Online;5.04;55.7;43.56;7.1;False;Affiliate;;False
O102824;17/06/2023;C01082;36;Bronze;Central;P0062;Toys;148.74;1;0;Credit Card;Mobile App;3.56;148.74;108.39;36.79;False;Social;;False
O101388;03/02/2024;C00405;30;Bronze;South;P0130;Sports;138.41;1;0;PayPal;Online;11.57;138.41;100.35;26.49;False;Social;;False
O100319;24/11/2024;C00284;44;Gold;North;P0110;Clothing;51.42;1;0.02;Credit Card;Online;4.98;50.39;37.49;7.92;False;Email;;False
O109904;10/10/2023;C02751;41;Gold;North;P0105;Toys;133.79;1;0.03;Credit Card;Online;3.86;129.78;88.97;36.95;False;Social;;False
O111116;27/09/2023;C00330;29;Gold;South;P0133;Sports;108.65;1;0.05;PayPal;Online;5.87;103.22;86.03;11.32;False;Paid Search;;False
O103755;26/12/2024;C01438;34;Gold;Central;P0129;Sports;154.91;1;0.06;Debit Card;Online;6.31;145.62;102.23;37.08;False;Email;;False
O101473;08/11/2024;C00579;46;Bronze;North;P0127;Home;115.63;1;0;Credit Card;Online;11.41;115.63;92.03;12.19;False;Paid Search;;False
O102828;16/11/2023;C02701;38;Silver;West;P0045;Electronics;99.82;1;0;Credit Card;Online;3.61;99.82;71.78;24.43;False;Organic;;False
O102348;29/10/2024;C02535;31;Platinum;North;P0016;Beauty;121.3;1;0.16;Credit Card;Online;3.09;101.89;99.24;-0.44;False;Organic;;False
O111252;30/01/2023;C00944;51;Silver;South;P0175;Toys;170.53;2;0.01;Credit Card;Online;4.21;337.65;241.32;92.12;False;Email;;False
O104760;19/01/2023;C01803;42;Platinum;East;P0093;Home;120;1;0.1;Credit Card;Mobile App;5.69;108;70.65;31.66;False;Organic;;False
O105045;15/06/2024;C00985;43;Bronze;Central;P0153;Beauty;124.47;4;0.08;Credit Card;Online;4.55;458.05;318.64;134.86;False;Organic;CAM_20240615;True
O109480;09/04/2024;C00151;49;Bronze;North;P0164;Sports;115.18;1;0.01;Credit Card;Mobile App;6.08;114.03;94.31;13.64;False;Paid Search;;False
O108441;28/02/2023;C01885;31;Gold;East;P0036;Electronics;113.07;1;0.05;Credit Card;Online;4.17;107.42;60.66;42.59;False;Organic;;False
O105894;31/12/2024;C02822;30;Platinum;East;P0009;Toys;139.29;1;0.09;PayPal;Online;6.04;126.75;104.45;16.26;False;Organic;;False
O102292;22/04/2023;C00584;42;Gold;Central;P0193;Sports;164.73;2;0.06;PayPal;Online;6.77;309.69;180.84;122.08;False;Email;;False
O100590;21/11/2023;C00522;31;Bronze;East;P0083;Clothing;113.74;1;0.01;Credit Card;Online;6.46;112.6;80.89;25.25;False;Email;;False
O101672;06/11/2023;C02154;28;Silver;South;P0198;Clothing;57.02;2;0.02;Credit Card;Store;5.23;111.76;87.12;19.41;False;Organic;;False
O107881;09/01/2023;C00502;33;Gold;South;P0188;Clothing;52.95;1;0.05;Credit Card;Online;4.75;50.3;35.92;9.63;False;Organic;;False
O111381;24/01/2023;C01913;47;Platinum;Central;P0108;Home;143.34;1;0.11;PayPal;Online;3.67;127.57;89.83;34.07;False;Organic;;False
O103037;27/03/2024;C01380;39;Silver;West;P0008;Home;179.99;1;0;Credit Card;Online;3.08;179.99;139.74;37.17;False;Paid Search;;False
O108379;25/05/2023;C02501;38;Bronze;East;P0104;Home;124.85;1;0.02;Credit Card;Store;3.04;122.35;95.42;23.89;False;Affiliate;;False
O110640;15/08/2023;C00701;25;Silver;Central;P0197;Electronics;117.16;1;0;PayPal;Store;3.9;117.16;69.32;43.94;False;Email;;False
O105136;21/08/2024;C00006;33;Silver;South;P0044;Clothing;42.58;2;0.01;Credit Card;Mobile App;3.11;84.31;54.2;27;False;Social;;False
O105063;25/02/2024;C00980;32;Silver;West;P0110;Clothing;54.23;1;0;Credit Card;Online;6.75;54.23;37.49;9.99;False;Paid Search;;False
O107232;13/02/2024;C00383;48;Silver;West;P0177;Sports;149.24;2;0.03;Credit Card;Store;6.78;289.53;177.66;105.09;False;Organic;;False
O106893;24/10/2023;C01688;21;Gold;Central;P0121;Beauty;176.18;2;0.05;Credit Card;Online;4.91;334.74;273.9;55.93;False;Paid Search;;False
O107068;29/07/2024;C01090;20;Silver;West;P0114;Home;229.3;1;0.04;Credit Card;Online;3.03;220.13;140.92;76.18;False;Social;;False
O107925;30/11/2023;C00198;36;Platinum;East;P0023;Sports;151.9;1;0.09;PayPal;Online;4.87;138.23;105.09;28.27;False;Paid Search;;False
O103767;04/12/2023;C00232;32;Platinum;North;P0090;Electronics;175.93;1;0.13;PayPal;Online;3.06;153.06;103.69;46.31;False;Paid Search;;False
O107812;26/07/2023;C00658;37;Bronze;West;P0020;Home;101.32;1;0.05;PayPal;Online;3.33;96.25;56.5;36.42;False;Email;;False
O109552;12/01/2023;C00652;46;Gold;South;P0188;Clothing;52.02;1;0.05;Debit Card;Online;3.54;49.42;35.92;9.96;False;Organic;;False
O110881;16/05/2023;C02670;34;Silver;East;P0164;Sports;122.5;2;0.02;Credit Card;Online;3.61;240.1;188.62;47.87;False;Email;;False
O100837;23/04/2023;C00757;26;Platinum;Central;P0018;Electronics;161.93;2;0.16;Credit Card;Online;3.83;272.04;212.64;55.57;False;Organic;;False
O103975;12/09/2023;C00556;42;Bronze;North;P0061;Clothing;34.75;1;0.02;Credit Card;Online;6.93;34.06;28.26;-1.14;False;Social;;False
O107813;06/05/2024;C02636;25;Gold;North;P0114;Home;245.86;1;0.06;PayPal;Online;3.05;231.11;140.92;87.14;False;Organic;;False
O103152;17/01/2023;C01419;53;Bronze;South;P0005;Clothing;45.47;1;0.01;Gift Card;Online;10.35;45.02;29.2;5.47;False;Social;;False
O100234;30/08/2024;C00457;41;Bronze;North;P0067;Toys;138.7;2;0;Credit Card;Online;6.89;277.4;194.4;76.11;False;Organic;;False
O104673;27/12/2024;C01796;25;Silver;West;P0046;Electronics;132.32;1;0;PayPal;Online;4.31;132.32;77.96;50.05;False;Organic;;False
O101118;02/03/2024;C00589;47;Bronze;North;P0122;Toys;118.25;1;0.01;Credit Card;Mobile App;3.4;117.07;89.07;24.6;False;Organic;;False
O100259;08/07/2023;C00291;35;Bronze;South;P0036;Electronics;101.84;1;0;Credit Card;Online;3.31;101.84;60.66;37.87;False;Organic;;False
O103807;23/12/2023;C00586;35;Bronze;North;P0158;Sports;173;1;0;Credit Card;Online;11.85;173;130.01;31.14;False;Paid Search;;False
O108526;15/12/2024;C00960;29;Bronze;Central;P0018;Electronics;174.16;1;0;Gift Card;Online;3.2;174.16;106.32;64.64;False;Organic;;False
O106056;21/11/2023;C00933;29;Silver;North;P0040;Clothing;63.34;1;0.02;Credit Card;Mobile App;3.59;62.07;44.6;13.88;False;Organic;;False
O100945;22/11/2024;C02915;64;Platinum;Central;P0057;Electronics;118.68;1;0.11;PayPal;Online;3.15;105.63;83.46;19.02;False;Organic;;False
O106493;11/09/2023;C01721;44;Silver;West;P0104;Home;115.37;1;0;PayPal;Online;3.03;115.37;95.42;16.92;False;Email;;False
O111709;25/07/2024;C02312;26;Silver;North;P0129;Sports;166.6;3;0.01;PayPal;Online;5.42;494.8;306.69;182.69;False;Social;;False
O108052;14/07/2023;C02180;29;Bronze;South;P0015;Sports;84.75;1;0;PayPal;Mobile App;3.77;84.75;62.39;18.59;False;Social;;False
O103870;10/04/2023;C01978;26;Platinum;West;P0023;Sports;157.78;1;0.09;Credit Card;Mobile App;4.01;143.58;105.09;34.48;False;Email;;False
O105362;17/03/2024;C01187;46;Bronze;East;P0055;Beauty;206.48;2;0;Credit Card;Online;3.76;412.96;231.22;177.98;False;Email;;False
O100697;09/09/2024;C02018;26;Bronze;South;P0020;Home;100.43;1;0.24;Credit Card;Online;9.96;76.33;56.5;9.87;False;Organic;;False
O110003;02/12/2023;C01318;30;Bronze;East;P0018;Electronics;164.01;1;0;Credit Card;Online;5.1;164.01;106.32;52.59;False;;;False
O101381;09/03/2024;C01891;44;Silver;North;P0174;Toys;165.9;1;0.01;Gift Card;Online;12.94;164.24;127.41;23.89;False;Email;;False
O111713;17/04/2024;C01078;33;Bronze;South;P0162;Electronics;176.82;1;0;PayPal;Online;4.48;176.82;128.18;44.16;False;Organic;;False
O107001;01/07/2023;C01623;29;Bronze;West;P0062;Toys;144.32;2;0.01;Credit Card;Online;3.78;285.75;216.78;65.19;False;Paid Search;;False
O111816;27/09/2024;C01336;27;Gold;East;P0151;Electronics;186.44;2;0.07;PayPal;Online;3.51;346.78;233.66;109.61;False;Organic;;False
O102265;22/01/2023;C01996;37;Silver;East;P0098;Beauty;175.07;2;0;Credit Card;Online;3.88;350.14;235.2;111.06;False;Affiliate;;False
O101640;31/05/2023;C01795;45;Silver;West;P0126;Home;253.68;2;0.04;Credit Card;Online;3.8;487.07;364.76;118.51;False;Email;;False
O100232;06/07/2023;C01744;23;Gold;East;P0136;Beauty;213.83;1;0.05;PayPal;Online;5.79;203.14;160.28;37.07;False;Paid Search;;False
O109516;02/06/2023;C00119;37;Gold;East;P0167;Clothing;90.13;2;0.1;PayPal;Online;7.71;162.23;102.96;51.56;False;Organic;;False
O105161;26/10/2024;C01245;35;Bronze;North;P0144;Electronics;177.69;2;0;Credit Card;Online;5.15;355.38;179.5;170.73;False;Email;;False
O107374;27/06/2023;C02102;37;Silver;East;P0144;Electronics;160.92;2;0.03;Gift Card;Mobile App;3.08;312.18;179.5;129.6;False;Paid Search;;False
O111689;01/12/2023;C01178;34;Platinum;North;P0037;Home;168.24;2;0.1;PayPal;Store;3.31;302.83;183.9;115.62;False;Paid Search;;False
O102416;14/10/2023;C02355;25;Bronze;West;P0029;Toys;132.48;1;0;PayPal;Mobile App;5.69;132.48;98.97;27.82;False;Email;;False
O104333;13/08/2024;C01236;38;Silver;South;P0090;Electronics;169.31;1;0;Credit Card;Online;6.7;169.31;103.69;58.92;False;Organic;;False
O101176;04/11/2024;C02709;33;Bronze;East;P0186;Home;189.72;1;0;Credit Card;Online;5.37;189.72;104.79;79.56;False;Email;;False
O104679;07/06/2023;C02149;22;Bronze;North;P0150;Sports;173.05;1;0;Credit Card;Mobile App;5.84;173.05;115.71;51.5;False;Organic;;False
O100252;22/11/2023;C00008;27;Silver;North;P0108;Home;158.75;1;0.01;Credit Card;Mobile App;4.93;157.16;89.83;62.4;False;Organic;;False
O100938;05/05/2024;C00433;44;Bronze;East;P0160;Toys;184.94;2;0.16;Credit Card;Online;6.07;310.7;244.2;60.43;False;Email;CAM_20240505;True
O108976;06/02/2024;C01213;34;Silver;South;P0091;Sports;173.06;1;0.02;Credit Card;Store;3.98;-169.6;-90.19;-83.39;True;Email;;False
O110153;31/12/2024;C00906;37;Bronze;North;P0034;Sports;113.24;2;0;Debit Card;Mobile App;4.12;226.48;136.12;86.24;False;Organic;;False
